de,en,abgeschöpft,skimmed,abgeschöpft,skimmed,
de,en,festnehmen,arrest,festnehmen,arrest,
de,en,verdeckt,covered,verdeckt,covered,
de,en,Vorschriften,Regulations,Selbstverständlich ersetzen gesetzliche Vorschriften freiwillige Spezifikationen.,"Of course, Regulations supersede Specifications for the minimum admissible requirement.",
de,en,genehmigt,approved,genehmigt,approved,
de,en,Schluck,sip,Schluck,sip,
de,en,rückwirkend,retroactively,rückwirkend,retroactively,
de,en,verursacht,caused,verursacht,caused,
de,en,widrig,unfavourable,widrig,unfavourable,
de,en,vernünftig,reasonable,vernünftig,reasonable,
de,en,Erschütterung,vibration,Erschütterung,vibration,
de,en,aussenden,emit,aussenden,emit,
de,en,falls,if,falls,if,
de,en,Benachrichtigung,notification,Benachrichtigung,notification,
de,en,obendrauf,on top,obendrauf,on top,
de,en,Fazit,conclusion,Fazit,conclusion,
de,en,voranzukommen,move forward,voranzukommen,move forward,
de,en,Schub,boost,Schub,boost,
de,en,Parklücke,parking space,Parklücke,parking space,
de,en,unvergleichlich,incomparable,unvergleichlich,incomparable,
de,en,faszinieren,fascinate,faszinieren,fascinate,
de,en,überzeugen,convince,überzeugen,convince,
de,en,Bange,afraid,Bange,afraid,
de,en,Gesetzgeber,legislator,Gesetzgeber,legislator,
de,en,Dadurch,thus,Dadurch,thus,
de,en,Versicherung,insurance,Versicherung,insurance,
de,en,Schwerpunkt,focus,Schwerpunkt,focus,
de,en,erleichtert,relieved,erleichtert,relieved,
de,en,vermittelt,taught,vermittelt,taught,
de,en,greift,attacks,greift,attacks,
de,en,Abschreckung,deterrence,Abschreckung,deterrence,
de,en,hingegen,however,hingegen,however,
de,en,wahrnehmbar,perceptible,wahrnehmbar,perceptible,
de,en,Diebstahl,theft,Diebstahl,theft,
de,en,Übermittlung,transmission,Übermittlung,transmission,
de,en,ablaufen,expire,ablaufen,expire,
de,en,unsichtbar,invisible,unsichtbar,invisible,
de,en,verbaut,installed,verbaut,installed,
de,en,verlangt,required,verlangt,required,
de,en,Ersparnis,saving,Ersparnis,saving,
de,en,Gutachten,opinion,Gutachten,opinion,
de,en,Parklücken,parking spaces,Parklücken,parking spaces,
de,en,Mittelpunkt,focus,Mittelpunkt,focus,
de,en,verwirren,confuse,verwirren,confuse,
de,en,Gattungsbegriff,generic term,Gattungsbegriff,generic term,
de,en,verschweigt,conceals,verschweigt,conceals,
de,en,trittst,kick,trittst,kick,
de,en,Führerschein,driver's license,Führerschein,driver's license,
de,en,sorgt,ensures,sorgt,ensures,
de,en,Tretlager,bottom bracket,Tretlager,bottom bracket,
de,en,ausgeglichen,balanced,ausgeglichen,balanced,
de,en,Gewichtsverteilung,weight distribution,Gewichtsverteilung,weight distribution,
de,en,zudem,in addition,zudem,in addition,
de,en,maßgeschneidert,tailored,maßgeschneidert,tailored,
de,en,Adventszeit,Advent season,Adventszeit,Advent season,
de,en,würdig,worthy,würdig,worthy,
de,en,judentums,Judaism,judentums,Judaism,
de,en,angedockt,docked,angedockt,docked,
de,en,Überraschung,surprise,Überraschung,surprise,
de,en,teilzerlegen,split,teilzerlegen,split,
de,en,Verschluss,closure,Verschluss,closure,
de,en,Ausbruch,outbreak,Ausbruch,outbreak,
de,en,rutscht,slip,rutscht,slip,
de,en,unterhalb,below,unterhalb,below,
de,en,umdrehen,turn around,umdrehen,turn around,
de,en,gehoben,lifted,gehoben,lifted,
de,en,neigt,tends,neigt,tends,
de,en,hinschreiben,write,hinschreiben,write,
de,en,angekommen,arrived,angekommen,arrived,
de,en,rüberkommen,come over,rüberkommen,come over,
de,en,Angabe,indication,Angabe,indication,
de,en,Ledersessel,leather armchairs,Ledersessel,leather armchairs,
de,en,Mülleimer,trash can,Mülleimer,trash can,
de,en,Müllentsorgung,waste disposal,Müllentsorgung,waste disposal,
de,en,Aschenbecher,ashtray,Aschenbecher,ashtray,
de,en,angenehmen,pleasant,angenehmen,pleasant,
de,en,Aufkleber,sticker,Aufkleber,sticker,
de,en,fand,found,fand,found,
de,en,einigermaßen,reasonably,einigermaßen,reasonably,
de,en,drauf,on it,drauf,on it,
de,en,Verein,association,Verein,association,
de,en,Vereine,clubs,Vereine,clubs,
de,en,rauskommt,comes out,rauskommt,comes out,
de,en,Wagenheber,jack,Wagenheber,jack,
de,en,jawoll,yes,jawoll,yes,
de,en,eingebaut,installed,eingebaut,installed,
de,en,treten,occur,treten,occur,
de,en,Steckt,there's,Steckt,there's,
de,en,Laufleistung,mileage,Laufleistung,mileage,
de,en,verdreht,twisted,verdreht,twisted,
de,en,tritt,occurs,tritt,occurs,
de,en,Uhrzeigersinn,clockwise,Uhrzeigersinn,clockwise,
de,en,Betätigen,push,Betätigen,push,
de,en,Zahnrad,gear,Zahnrad,gear,
de,en,Zahnräder,gears,Zahnräder,gears,
de,en,Deckel,lid,Deckel,lid,
de,en,Wälzlager,roller bearing,Wälzlager,roller bearing,
de,en,Bohrungen,drilling,Bohrungen,drilling,
de,en,verborgen,hidden,verborgen,hidden,
de,en,Gehäuse,housing,Gehäuse,housing,
de,en,begründen,justify,begründen,justify,
de,en,amt,office,amt,office,
de,en,hierzulande,in this country,hierzulande,in this country,
de,en,entspricht,corresponds to,entspricht,corresponds to,
de,en,geröll,boulder,geröll,boulder,
de,en,Akkord,chord,Akkord,chord,
de,en,Greifen,use,Greifen,use,
de,en,neigen,tend,neigen,tend,
de,en,Unikat,kind,Unikat,kind,
de,en,Kupplung,clutch,Kupplung,clutch,
de,en,Abdeckung,cover,Abdeckung,cover,
de,en,Geheimfach,secret compartment,Geheimfach,secret compartment,
de,en,Eintragung,registration,Eintragung,registration,
de,en,Ausschuss,committee,Ausschuss,committee,
de,en,Vorwärts,forwardly,Vorwärts,forwardly,
de,en,anheben,lift,anheben,lift,
de,en,aufsuchen,visit,aufsuchen,visit,
de,en,unangetastet,untouched,unangetastet,untouched,
de,en,kugel,ball,kugel,ball,
de,en,nachhelfen,help,nachhelfen,help,
de,en,Beschneiung,snowmaking,Beschneiung,snowmaking,
de,en,fragwürdig,questionable,fragwürdig,questionable,
de,en,geflohen,fled,geflohen,fled,
de,en,beigetragen,contributed,beigetragen,contributed,
de,en,Prominente,prominent,Prominente,prominent,
de,en,gewinde,thread,gewinde,thread,
de,en,herausdrehen,remove,herausdrehen,remove,
de,en,abgenommen,removed,abgenommen,removed,
de,en,Ausbrüche,outbreaks,Ausbrüche,outbreaks,
de,en,dergleichen,similar,dergleichen,similar,
de,en,rutschen,slide,rutschen,slide,
de,en,Befestigung,fastening,Befestigung,fastening,
de,en,Gewinde,thread,Gewinde,thread,
de,en,gedreht,rotated,gedreht,rotated,
de,en,erwerben,purchase,erwerben,purchase,
de,en,festgezogen,tightened,festgezogen,tightened,
de,en,gericht,court,gericht,court,
de,en,hinreißen,get carried away,hinreißen,get carried away,
en,de,endschall,final,endschall,final,
de,en,Angaben,information,Angaben,information,
de,en,Durchsetzung,enforcement,Durchsetzung,enforcement,
de,en,Vorbilder,role models,Vorbilder,role models,
de,en,wiederstand,resistance,wiederstand,resistance,
de,en,aufgesetzt,placed,aufgesetzt,placed,
de,en,Vorbild,model,Vorbild,model,
de,en,ereignis,event,ereignis,event,
de,en,Leiser,quieter,Leiser,quieter,
de,en,Locker,Easy,"Locker bleiben, Mrs. Dillon.","Easy now, Mrs. Dillon.",
de,en,bereit,ready,bereit,ready,
de,en,Badezimmer,bathroom,Badezimmer,bathroom,
de,en,Reinigungskraft,cleaning power,Reinigungskraft,cleaning power,
de,en,erhält,receives,erhält,receives,
de,en,Tuch,cloth,Tuch,cloth,
de,en,neidisch,jealous,neidisch,jealous,
de,en,Ausnutzung,use,Ausnutzung,use,
de,en,meinste,Do you,"Du, meinste, die kommt noch?",Do you think she's going to come?,
de,en,vorglühen,pre-drink,vorglühen,pre-drink,
de,en,Kanzlers,chancellor,Kanzlers,chancellor,
de,en,Treffer,hit,Treffer,hit,
de,en,abgaben,Charges,Mit dem Verschmutzungsabgabengesetz wurden Emissionsraten und -abgaben für luftverunreinigende Stoffe eingeführt.,The Pollution Charges Act establishes emission rates and charges for atmospheric pollutants.,
de,en,fertig stellen,finish,fertig stellen,finish,
de,en,TRENNEN,SEPARATION,VORRICHTUNG ZUM SORPTIVEN TRENNEN EINES GASSTROMS MIT EINEM WIRBELROHR ZUR REGENERIERUNG,DEVICE FOR THE SORPTIVE SEPARATION OF A GAS FLOW WITH A VORTEX TUBE FOR REGENERATION,
de,en,Geldbeutel,Wallet,Der Dakine Payback Wallet Herren Geldbeutel ist ein schlichtes klassisches Portemonnaie.,The Dakine Payback Wallet Men's wallet is a simple classic wallet.,
de,en,Eingriffe,interventions,Eingriffe,interventions,
de,en,ausleihen,borrow,ausleihen,borrow,
de,en,geklaut,stolen,geklaut,stolen,
de,en,gestohlen,stolen,gestohlen,stolen,
de,en,Scharfer,Sharp,"Scharfer Brennpunkt: Winklige, geometrische Splitter projizieren reich gesättigte Farben und liefern scharfe, streng abstrakte Muster.","Sharp Focus: Angled, geometric chips project rich saturated colors, rendering sharp, strong abstract patterns.",
de,en,jenseits,beyond,jenseits,beyond,
de,en,oberhalb,above,oberhalb,above,
de,en,Merkzettel,wishlist,Merkzettel,wishlist,
de,en,Analyse,analysis,Analyse,analysis,
de,en,wirbt,advertises,wirbt,advertises,
de,en,aufgreifen,take up,aufgreifen,take up,
de,en,dankbar,grateful,dankbar,grateful,
de,en,vorschreiben,require,vorschreiben,require,
de,en,angestoßene,initiated,angestoßene,initiated,
de,en,greifen,grip,greifen,grip,
de,en,Vorstoß,advance,Vorstoß,advance,
de,en,Grundnahrungsmittel,staple food,"Kohlenhydrate sind Ihre Grundnahrungsmittel wie Reis, Nudeln usw.","Carbohydrates are your staple food like rice, pasta, etc.",
de,en,Flucht,escape,Zwei politischen Häftlingen gelingt die Flucht durch ein Tunnelsystem.,Two political prisoners manage to escape through a system of tunnels.,
de,en,schief,crooked,Zu viele dort drüben und sie stehen schief.,You've got too many on that end and they're crooked.,
de,en,gewisse,certain,Die Umfrageergebnisse offenbaren zudem eine gewisse Antihaltung der Europäer.,The survey results also reveal a certain negative stance on the part of Europeans.,
de,en,aufhört,stop,Weil SUV-Fahrspaß nicht auf der Straße aufhört.,Because the SUV driving experience doesn't stop on the streets.,
de,en,Hotellerie,hotel industry,Aufgrund der Corona-Krise werden neue Hygienemaßnahmen in der Hotellerie vorausgesetzt.,"Due to the Corona crisis, new hygiene measures are required in the hotel industry.",
de,en,denn je,than ever,Ambientebilder Konzept Die Sehnsucht nach Traditionen ist heute größer denn je.,Ambient images Concept The yearning for the traditional is today stronger than ever.,
de,en,Umsätze,Sales,Die Umsätze in Westeuropa erreichten nicht ganz das äußerst starke Vorjahresergebnis.,Sales in Western Europe did not quite match the extremely strong prior-year result.,
de,en,verzeichnet,recorded,"Währungsbereinigt wurde ein Rückgang von -4,9 Prozent gegenüber dem Vorjahreswert verzeichnet.","Adjusted for currency effects, a decline of -4.9 percent was recorded compared with the prior year.",
de,en,umsehen,look around,Kunst und Kultur Liebhaber müssen in Heusden an der Maas umsehen.,If you are a lover of art and culture then you need to go look around in Heusden on the Meuse river.,
de,en,Lieferant,supplier,Seit Jahren ist Pfleiderer als Lieferant im Schiffbau sehr erfolgreich.,Pfleiderer has been very successful as a shipbuilding supplier for years now.,
de,en,Steinkohle,coal,Insgesamt wurden hier etwa 120 Millionen Tonnen Steinkohle gefördert.,"In total, about 120 million tons of coal were mined.",
de,en,Gedankenspiel,thought experiment,Doch das Gedankenspiel ging nicht einmal theoretisch auf.,But the thought experiment didn't even work in theory.,
de,en,spannendes,exciting,Personaldienstleistungen sind ein spannendes und herausforderndes Business.,"The provision of personnel services is an exciting, extremely challenging line of business.",
de,en,Rohöl,crude oil,Das schwefelhaltige Rohöl wird nur zur Stromerzeugung verwendet.,The highly sulphurous crude oil is only used for generating electricity.,
de,en,Zahlungsmittel,means of payment,Elektronische Zahlungsmittel sollten möglichst sicher sein.,Electronic means of payment need to be as secure as possible.,
de,en,Unze,ounce,Diesmal zögerte der Preis einer Unze.,This time the price of an ounce was hesitant.,
de,en,Mit dabei,With us,Mit dabei ein Kamera-Team des deutschen TV-Senders VOX.,"With us, a team of German TV channel VOX.",
de,en,eröffnet,opened,Der Klukkert-Hafen wurde 2006 wieder eröffnet.,The Klukkert-Hafen (harbour) was opened once again in 2006.,
de,en,Lebensraum,habitat,Komplexe IT-Projekte sind unser natürlicher Lebensraum.,We're in our natural habitat when working on complex IT projects.,
